formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C30H55N5O5	[M + H]+	C30H56N5O5+	Amino acids and Peptides	0.985	Small peptides	0.609	Tripeptides	0.684	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.987	Peptides	0.794	Dipeptides	0.653	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	566.426	363	6.043	816974376199853672	816973424830937228	816973424830937227	972	
1	C22H38N4O7	[M + Na]+	C22H38N4NaO7+	Amino acids and Peptides	0.999	Small peptides	0.987	Tripeptides	0.760	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Peptides	0.993	Oligopeptides	0.911	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	493.261	363	6.044	816974381388209475	816973424868685969	816973424868685968	975	
1	C18H33N3O3	[M + H]+	C18H34N3O3+	Amino acids and Peptides	0.942	Small peptides	0.970	Tripeptides	0.714	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.968	Amino acids and derivatives	0.964	N-acyl-alpha amino acids and derivatives	0.849	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.258	363	6.048	816974371602895033	816973425221007535	816973425221007534	983	
1	C7H10BN3O3	[M + H]+	C7H11BN3O3+	Amino acids and Peptides	0.233	Small peptides	0.285	Pinane monoterpenoids	0.258	Organic acids and derivatives	0.772	Boronic acid derivatives	0.682	Boronic acids	0.715			Boronic acids	0.715	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	195.092	363	6.051	816974374228530293	816973425447499971	816973425447499970	953	
1	C22H38N4O7	[M + H]+	C22H39N4O7+	Amino acids and Peptides	0.992	Small peptides	0.941	Tripeptides	0.906	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.994	Peptides	0.978	Oligopeptides	0.926	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	471.280	363	6.052	816974376048858692	816973425497831624	816973425497831623	993	
1	C19H36N6O4	[M + H]+	C19H37N6O4+	Amino acids and Peptides	0.992	Small peptides	0.940	Tripeptides	0.935	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.989	Peptides	0.855	Dipeptides	0.616	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	413.287	364	6.071	816974377915324468	816973425984370923	816973425984370922	998	
1	C6H14N2O5	[M + H]+	C6H15N2O5+	Amino acids and Peptides	0.890	Small peptides	0.749	Aminoacids	0.648	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.736	Monosaccharides	0.668	Monosaccharides	0.668	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	195.097	365	6.085	816974379169421855	816973426210863364	816973426206669059	1004	
1	C18H33N3O3	[M + H]+	C18H34N3O3+	Amino acids and Peptides	0.985	Small peptides	0.983	Tripeptides	0.895	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	N-acyl-alpha amino acids and derivatives	0.884	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.258	366	6.096	816974380633234579	816973426269583625	816973426269583624	1031	
1	C17H30N6O2	[M + H]+	C17H31N6O2+	Alkaloids	0.696	Pseudoalkaloids (transamidation)	0.073	Purine alkaloids	0.062	Organoheterocyclic compounds	0.999	Oxazinanes	0.970	Morpholines	0.975			Morpholines	0.975	Organic compounds; Organoheterocyclic compounds; Oxazinanes; Ethers; Organonitrogen compounds; Organooxygen compounds; Morpholines; Azoles; Dialkyl ethers; Trialkylamines; Amines; Tertiary amines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.249	366	6.100	816974388036185032	816973426546407719	816973426546407718	1046	
1	C21H30N2O3	[M + H]+	C21H31N2O3+	Amino acids and Peptides	0.513	Small peptides	0.162	Dipeptides	0.053	Benzenoids	0.635							Benzenoids	0.635	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.232	367	6.112	816974385804814796	816973426588350764	816973426588350763	1057	
1	C14H31NO2	[M + H]+	C14H32NO2+	Fatty acids	0.998	Fatty amides	0.773	Sphingoid bases	0.877	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Amines	0.779	Alkanolamines	0.867	1,2-aminoalcohols	0.645	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	246.242	368	6.135	816974381941857941	816973426739345728	816973426739345727	1014	
1	C7H12F2O2	[M + H]+	C7H13F2O2+	Fatty acids	0.881	Fatty Acids and Conjugates	0.556	Halogenated fatty acids	0.676	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Ethers	0.796	Dialkyl ethers	0.608	Dialkyl ethers	0.608	Organic compounds; Ethers; Organohalogen compounds; Organooxygen compounds; Dialkyl ethers; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.088	368	6.138	816974383757993679	816973426781288773	816973426781288772	1015	
1	C20H41N3O	[M + H]+	C20H42N3O+	Terpenoids	0.205	Fatty amides	0.186	N-acyl amines	0.091	Organic acids and derivatives	0.984	Organic carbonic acids and derivatives	0.888	Ureas	0.922			Ureas	0.922	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.334	371	6.178	816974389244145058	816973426936478036	816973426936478035	1032	
1	C28H52N10O8	[M + Na]+	C28H52N10NaO8+	Amino acids and Peptides	0.986	Oligopeptides	0.934	Linear peptides	0.852	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.975	Amino acids, peptides, and analogues	0.973	Peptides	0.654	Peptides	0.654	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	679.390	371	6.190	816974630643156104	816973427066501470	816973427066501469	1055	
1	C21H39N3O4	[M + H]+	C21H40N3O4+	Amino acids and Peptides	0.926	Small peptides	0.907	Tripeptides	0.737	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.977	Amino acids and derivatives	0.974	N-acyl-alpha amino acids and derivatives	0.646	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	398.305	372	6.206	816974396441571537	816973427578206603	816973427578206602	1094	
1	C14H24N2O7S2	[M + H]+	C14H25N2O7S2+	Fatty acids	0.584	Small peptides	0.295	N-acyl amines	0.454	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.576	Amino acids and derivatives	0.574	Amino acids	0.550	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Medium-chain fatty acids; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	397.108	372	6.206	816974440070733153	816973427674675605	816973427670481300	1095	
1	C21H44BN3O3	[M + H]+	C21H45BN3O3+	Amino acids and Peptides	0.686	Small peptides	0.820	Tripeptides	0.111	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.938	Amino acids, peptides, and analogues	0.862	Amino acids and derivatives	0.852	N-acyl-alpha amino acids and derivatives	0.656	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Boronic acids; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	397.358	373	6.214	816974406537262806	816973427993442739	816973427989248434	1088	
1	C7H12F2O2	[M + H]+	C7H13F2O2+	Fatty acids	0.765	Fatty Acids and Conjugates	0.247	Halogenated fatty acids	0.267	Benzenoids	0.609	Benzene and substituted derivatives	0.822	Halobenzenes	0.777	Fluorobenzenes	0.737	Fluorobenzenes	0.737	Organic compounds; Halobenzenes; Ethers; Organohalogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Dialkyl ethers; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.088	378	6.302	816974395715956798	816973428463204822	816973428463204821	1114	
1	C25H46N2O5	[M + H]+	C25H47N2O5+	Amino acids and Peptides	0.232	Linear polyketides	0.162	Open-chain polyketides	0.154	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.885	Amino acids and derivatives	0.883	Amino acids and derivatives	0.883	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	455.347	380	6.330	816974407350957959	816973428643559914	816973428643559913	1140	
1	C27H42O5	[M + H3N + H]+	C27H46NO5+	Terpenoids	0.971	Steroids	0.733	Ergostane steroids	0.084	Lipids and lipid-like molecules	0.968	Steroids and steroid derivatives	0.825	Oxosteroids	0.691	3-oxosteroids	0.612	3-oxosteroids	0.612	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acid esters; Carbonyl compounds; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	464.333	380	6.331	816974398433866140	816973428748417524	816973428748417523	1143	
1	C27H52N2O3	[M + H]+	C27H53N2O3+	Fatty acids	0.974	Fatty amides	0.669	N-acyl ethanolamines (endocannabinoids)	0.253	Lipids and lipid-like molecules	0.924	Fatty Acyls	0.918	Fatty amides	0.844	N-acyl amines	0.868	N-acyl amines	0.868	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.403	380	6.331	816974401273410184	816973428849080830	816973428840692221	1146	
1	C20H41N5O8	[M + H]+	C20H42N5O8+	Amino acids and Peptides	0.880	Oligopeptides	0.675	Cyclic peptides	0.519	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.845	Amino acids and derivatives	0.827	N-acyl-alpha amino acids and derivatives	0.736	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	480.302	380	6.333	816974410995809021	816973428970715656	816973428970715655	1152	
1	C11H23Br2N5O3	[M + Na]+	C11H23Br2N5NaO3+	Alkaloids	0.295	Ornithine alkaloids	0.316	Polyamines	0.510	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.784	Amino acids and derivatives	0.774	Alpha amino acids and derivatives	0.516	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Alkyl bromides; Carboxylic acid derivatives; N-acyl amines; Organobromides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Alkyl halides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	454.002	380	6.339	816974468025773005	816973429234956833	816973429230762528	1163	
1	C24H44N4O4	[M + H]+	C24H45N4O4+	Amino acids and Peptides	0.933	Small peptides	0.812	Tripeptides	0.720	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.956	Peptides	0.564	Dipeptides	0.550	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	453.342	381	6.345	816974408995125513	816973429335620139	816973429331425834	1145	
1	C24H44N4O4	[M + H]+	C24H45N4O4+	Amino acids and Peptides	0.955	Small peptides	0.778	Tripeptides	0.701	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.970	Peptides	0.573	Dipeptides	0.538	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	453.342	384	6.398	816974418063214306	816973429759244878	816973429759244877	1222	
1	C27H45NO5	[M + H]+	C27H46NO5+	Alkaloids	0.858	Pseudoalkaloids (transamidation)	0.840	Steroidal alkaloids	0.377	Organic acids and derivatives	0.793	Carboxylic acids and derivatives	0.777	Amino acids, peptides, and analogues	0.584	Amino acids and derivatives	0.583	Amino acids and derivatives	0.583	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ketones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Morpholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	464.333	384	6.399	816974413000687080	816973429872491096	816973429872491095	1225	
1	C18H33N3O3	[M + H]+	C18H34N3O3+	Amino acids and Peptides	0.452	Small peptides	0.567	Tripeptides	0.092	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.987	Alpha amino acid amides	0.759	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	340.259	386	6.431	816974413927628461	816973430065429095	816973430065429094	1201	
1	C10H11FO	[M + H]+	C10H12FO+	Shikimates and Phenylpropanoids	0.407	Phenylpropanoids (C6-C3)	0.036	Phenylalanine-derived alkaloids	0.013	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Halobenzenes	0.987	Fluorobenzenes	0.986	Fluorobenzenes	0.986	Organic compounds; Halobenzenes; Ethers; Organohalogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Dialkyl ethers; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.088	386	6.439	816974412811943354	816973430132537964	816973430128343659	1176	
1	C26H41N5O4	[M + Na]+	C26H41N5NaO4+	Amino acids and Peptides	0.986	Small peptides	0.744	Tripeptides	0.521	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.974	Peptides	0.456	Dipeptides	0.527	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	510.310	386	6.441	816974521389905935	816973430191258225	816973430191258224	1188	
1	C27H50N4O5	[M + H]+	C27H51N4O5+	Amino acids and Peptides	0.970	Oligopeptides	0.895	Lipopeptides	0.152	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.911	Peptides	0.656	Peptides	0.656	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	511.389	387	6.444	816974426145639959	816973430564551311	816973430560357006	1197	
