formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C9H14N2O	[M + H]+	C9H15N2O+	Alkaloids	0.977	Nicotinic acid alkaloids	0.889	Pyridine alkaloids	0.889	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.779	Aralkylamines	0.630	Aralkylamines	0.630	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	167.117	129	2.152	816699729494498332	816699034573775395	816699034573775394	518	
1	C15H24N2O7	[M + H]+	C15H25N2O7+	Alkaloids	0.556	Ornithine alkaloids	0.941	Pyrrolizidine alkaloids	0.411	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.975	Amino acids, peptides, and analogues	0.910	Amino acids and derivatives	0.910	Alpha amino acids and derivatives	0.715	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Amines; 1,2-diols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345.164	131	2.180	816699734007570184	816699034678633013	816699034678633011	521	
1	C13H26N2O6	[M + Na]+	C13H26N2NaO6+	Carbohydrates	0.618	Small peptides	0.662	Aminosugars	0.365	Organic acids and derivatives	0.852	Carboxylic acids and derivatives	0.803	Amino acids, peptides, and analogues	0.682	Amino acids and derivatives	0.681	Alpha amino acids	0.562	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	329.169	131	2.186	816699735131643823	816699034762519113	816699034762519112	523	
1	C4H8N6O3	[M + H]+	C4H9N6O3+	Alkaloids	0.691	Pseudoalkaloids (transamidation)	0.885	Purine alkaloids	0.949	Organoheterocyclic compounds	0.974	Heteroaromatic compounds	0.945					Heteroaromatic compounds	0.945	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.073	132	2.196	816699733902712549	816699034863182418	816699034863182417	525	
1	C11H12N2O2	[M + H]+	C11H13N2O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Amino acids and derivatives	1.000	Alpha amino acids	0.968	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Primary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	205.095	132	2.206	816699756988162440	816699034980622940	816699034980622938	526	
1	C11H9NO2	[M + H]+	C11H10NO2+	Alkaloids	0.992	Tryptophan alkaloids	0.984	Simple indole alkaloids	0.814	Organoheterocyclic compounds	0.994	Indoles and derivatives	0.946	Indoles	0.948			Indoles	0.948	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188.070	132	2.208	816699792673301415	816699035081286243	816699035081286242	527	
1	C4H8N6O3	[M + H3N + H]+	C4H12N7O3+	Alkaloids	0.948	Pseudoalkaloids (transamidation)	0.941	Purine alkaloids	0.985	Organoheterocyclic compounds	0.981	Diazines	0.650	Pyrimidines and pyrimidine derivatives	0.618	Pyrimidones	0.523	Pyrimidones	0.523	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Diazines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	206.099	133	2.209	816699830426232618	816699035169366641	816699035165172336	528	
1	C3H12N3OS3	[M + H]+	C3H13N3OS3+	Fatty acids	0.237	Fatty acyls	0.083	Polyamines	0.041	Organosulfur compounds	0.903	Sulfenyl compounds	0.708					Sulfenyl compounds	0.708	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Sulfenyl compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	203.021	134	2.233	816699830245877487	816699035249058428	816699035249058427	531	
1	C3H8N6O	[M + H]+	C3H9N6O+	Alkaloids	0.869	Guanidine alkaloids	0.698	Imidazole alkaloids	0.300	Organoheterocyclic compounds	0.812	Azacyclic compounds	0.830					Azacyclic compounds	0.830	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Primary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	145.083	139	2.323	816699839263631391	816699035324555909	816699035320361604	535	
1	C10H9N	[M + H3N + H]+	C10H13N2+	Alkaloids	0.940	Tryptophan alkaloids	0.857	Simple indole alkaloids	0.400	Benzenoids	0.998	Naphthalenes	0.898					Naphthalenes	0.898	Organic compounds; Naphthalenes; Organonitrogen compounds; Benzenoids; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	161.106	139	2.324	816699839297185842	816699035408441994	816699035408441993	537	
1	C16H20N6O3	[M + Na]+	C16H20N6NaO3+	Amino acids and Peptides	0.976	Small peptides	0.926	Dipeptides	0.786	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.928	Amino acids and derivatives	0.925	Alpha amino acids and derivatives	0.841	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.149	139	2.324	816699851762659601	816699035496522385	816699035496522384	538	
1	C10H9N	[M + H]+	C10H10N+	Alkaloids	0.992	Tryptophan alkaloids	0.849	Simple indole alkaloids	0.286	Organoheterocyclic compounds	0.899	Quinolines and derivatives	0.511					Quinolines and derivatives	0.511	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Quinolines and derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	144.080	140	2.327	816699847538994001	816699035584602774	816699035580408469	539	
1	C3H11N7O	[M + H]+	C3H12N7O+	Alkaloids	0.851	Histidine alkaloids	0.548	Imidazole alkaloids	0.552	Organoheterocyclic compounds	0.693	Heteroaromatic compounds	0.532					Heteroaromatic compounds	0.532	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.109	140	2.331	816699848080059445	816699035676877469	816699035672683164	540	
1	C9H8O7S	[M + Na]+	C9H8NaO7S+	Shikimates and Phenylpropanoids	0.902	Phenolic acids (C6-C1)	0.550	Simple phenolic acids	0.608	Benzenoids	0.899	Benzene and substituted derivatives	0.798					Benzene and substituted derivatives	0.798	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	282.989	144	2.403	816699849397071489	816699035865621164	816699035865621163	544	
1	C15H20N2O4	[M + H]+	C15H21N2O4+	Alkaloids	0.765	Tryptophan alkaloids	0.672	Simple indole alkaloids	0.596	Organic acids and derivatives	0.966	Carboxylic acids and derivatives	0.940	Amino acids, peptides, and analogues	0.647	Amino acids and derivatives	0.649	Amino acids and derivatives	0.649	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.148	147	2.451	816699848910532015	816699036071142073	816699036066947768	546	
1	C16H22N2O5	[M + H]+	C16H23N2O5+	Alkaloids	0.916	Tryptophan alkaloids	0.963	Simple indole alkaloids	0.960	Nucleosides, nucleotides, and analogues	0.743	Nucleoside and nucleotide analogues	0.303	1-pyranosylindoles	0.669			1-pyranosylindoles	0.669	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted pyrroles; Polyols; Benzenoids; 1,2-diols; Indoles; 1-pyranosylindoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323.159	155	2.588	816699851880100171	816699036301828815	816699036301828814	553	
1	C11H11N3O3	[M + H]+	C11H12N3O3+	Alkaloids	0.867	Anthranilic acid alkaloids	0.497	Quinazoline alkaloids	0.164	Organic acids and derivatives	0.949	Carboxylic acids and derivatives	0.902	Amino acids, peptides, and analogues	0.625	Amino acids and derivatives	0.624	Amino acids and derivatives	0.624	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	234.086	156	2.602	816699851154485410	816699036461212381	816699036457018076	554	
1	C10H14N2O3	[M + H]+	C10H15N2O3+	Alkaloids	0.800	Nicotinic acid alkaloids	0.858	Pyridine alkaloids	0.857	Organoheterocyclic compounds	0.598	Pyridines and derivatives	0.677					Pyridines and derivatives	0.677	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	211.107	165	2.758	816699851863322932	816699036545098489	816699036540904184	557	
1	C10H17NO2Si	[M + H]+	C10H18NO2Si+	Alkaloids	0.695	Pseudoalkaloids (transamidation)	0.083	Phenylethylamines	0.039	Organic nitrogen compounds	0.998	Organonitrogen compounds	0.998	Amines	0.963	Alkanolamines	0.639	Alkanolamines	0.639	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	212.110	166	2.763	816699856820990412	816699036633178888	816699036628984582	558	
1	C15H20N2O4	[M + H]+	C15H21N2O4+	Alkaloids	0.880	Tryptophan alkaloids	0.912	Simple indole alkaloids	0.960	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.522	Amino acids and derivatives	0.523	Amino acids and derivatives	0.523	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.148	167	2.775	816699863108254217	816699036717064991	816699036717064990	559	
1	C9H16N2O5	[M + Na]+	C9H16N2NaO5+	Amino acids and Peptides	0.997	Small peptides	0.995	Aminoacids	0.973	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.995	Amino acids and derivatives	0.995	Alpha amino acids	0.955	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	255.096	171	2.847	816699863032756719	816699036800951084	816699036796756779	561	
1	C16H24N2O8	[M + H]+	C16H25N2O8+	Alkaloids	0.326	Nicotinic acid alkaloids	0.314	Pyridine alkaloids	0.310	Organic acids and derivatives	0.953	Carboxylic acids and derivatives	0.914	Amino acids, peptides, and analogues	0.680	Amino acids and derivatives	0.681	Alpha amino acids and derivatives	0.574	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	373.159	177	2.949	816699871085820568	816699036998083401	816699036998083400	564	
1	C15H22N2O7	[M + H]+	C15H23N2O7+	Alkaloids	0.613	Ornithine alkaloids	0.305	Dipeptides	0.391	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.992	Amino acids and derivatives	0.992	Alpha amino acids	0.951	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.149	183	3.055	816699880443313436	816699037182632790	816699037178438485	567	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.843	Nicotinic acid alkaloids	0.086	Phenylalanine-derived alkaloids	0.464	Benzenoids	0.997	Benzene and substituted derivatives	0.987	Aniline and substituted anilines	0.921			Aniline and substituted anilines	0.921	Organic compounds; Organonitrogen compounds; Aniline and substituted anilines; Toluenes; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.095	189	3.142	816699890526420463	816699037367182177	816699037367182176	571	
1	C12H12N2O2	[M + H]+	C12H13N2O2+	Alkaloids	0.999	Tryptophan alkaloids	0.997	Carboline alkaloids	0.993	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.993	Amino acids and derivatives	0.993	L-alpha-amino acids	0.517	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Harmala alkaloids; Carboxylic acids; Pyridoindoles; Carbonyl compounds; Beta carbolines; Dialkylamines; Alpha amino acids; Benzenoids; Amines; Secondary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217.096	193	3.218	816699892988477452	816699037442679654	816699037438485349	573	
1	C14H11N5O3	[M + H]+	C14H12N5O3+	Carbohydrates	0.984	Nucleosides	0.980	Purine nucleosides	0.970	Organic acids and derivatives	0.702	Carboxylic acids and derivatives	0.630	Amino acids, peptides, and analogues	0.545	Amino acids and derivatives	0.544	Amino acids and derivatives	0.544	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 1,2-diols; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.096	194	3.229	816699892774567865	816699037526565740	816699037526565739	574	
1	C15H22N2O7	[M + H]+	C15H23N2O7+	Alkaloids	0.775	Ornithine alkaloids	0.540	Dipeptides	0.184	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.987	Alpha amino acids	0.963	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Alpha amino acids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.149	197	3.289	816699893982527973	816699037631423345	816699037631423344	576	
1	C20H32O6	[M + Na]+	C20H32NaO6+	Terpenoids	0.981	Diterpenoids	0.902	Tetracyclic diterpenoids	0.491	Lipids and lipid-like molecules	0.780	Prenol lipids	0.530	Diterpenoids	0.658			Diterpenoids	0.658	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	391.206	214	3.564	816699899074413269	816699037719503734	816699037715309429	580	
1	C13H24N2O4	[M + Na]+	C13H24N2NaO4+	Amino acids and Peptides	1.000	Small peptides	1.000	Dipeptides	0.989	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Peptides	0.995	Dipeptides	0.940	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	295.164	215	3.589	816699916317197347	816699037933413249	816699037933413248	582	
1	C11H12N2	[M + H]+	C11H13N2+	Alkaloids	0.999	Tryptophan alkaloids	0.992	Carboline alkaloids	0.984	Organoheterocyclic compounds	0.999	Indoles and derivatives	0.964	Pyridoindoles	0.790	Beta carbolines	0.794	Beta carbolines	0.794	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Pyridoindoles; Beta carbolines; Dialkylamines; Benzenoids; Amines; Secondary amines; Indoles; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	173.106	220	3.662	816699918041056838	816699038117962636	816699038117962635	585	
1	C10H9N	[M + H]+	C10H10N+	Alkaloids	0.999	Tryptophan alkaloids	0.575	Pyridine alkaloids	0.161	Organoheterocyclic compounds	0.999	Quinolines and derivatives	0.874					Quinolines and derivatives	0.874	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Quinolines and derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	144.080	220	3.670	816699917957170736	816699038206043026	816699038206043025	586	
1	C13H14N2O2	[M + H]+	C13H15N2O2+	Alkaloids	0.999	Tryptophan alkaloids	0.998	Carboline alkaloids	0.992	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.987	Alpha amino acids	0.908	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Harmala alkaloids; Carboxylic acids; Pyridoindoles; Carbonyl compounds; Beta carbolines; Dialkylamines; Alpha amino acids; Benzenoids; Amines; Secondary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	231.112	225	3.746	816699920607971092	816699038323483543	816699038323483542	589	
1	C9H13NO4	[M + Na]+	C9H13NNaO4+	Alkaloids	0.848	Ornithine alkaloids	0.793	Pyrrolidine alkaloids	0.882	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.896	Amino acids and derivatives	0.896	Alpha amino acids	0.737	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	222.075	226	3.771	816699921052567422	816699038411563933	816699038407369628	590	
